web-scraper-order,web-scraper-start-url,image-src,prix,adresse,superficie,Infos,Infos-href
"1740033784-5014","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5074676_uploaded_image1_1733269494.jpg","25 000 000 CFA","Mbour, Sénégal","10000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-1000-m-mbour-5074676"
"1740033789-5015","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5075495_uploaded_image1_1733313657.jpg","14 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-ndiakhirate-5075495"
"1740033796-5016","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031622_uploaded_image1_1730982602.jpg","Prix sur demande","Rufisque, Sénégal","1000000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/projet-terassement-5031622"
"1740033801-5017","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5075691_uploaded_image1_1733318947.jpg","16 000 000 CFA","Rufisque, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-rufisque-5075691"
"1740033807-5018","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031780_uploaded_image1_1730986441.jpg","25 000 000 CFA","Thies, Sénégal","300","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-zac-de-thies-5031780"
"1740033812-5019","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031794_uploaded_image1_1730986921.jpg","65 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150-parcelle-assainies-5031794"
"1740033831-5020","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031801_uploaded_image1_1730987195.jpg","50 000 CFA","Rufisque, Sénégal","40000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-40000m-rufisque-5031801"
"1740033836-5021","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031845_uploaded_image1_1730989319.jpg","25 000 000 CFA","Saly, Sénégal","425","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-425m2-saly-5031845"
"1740033840-5022","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5031888_uploaded_image1_1730991494.jpg","35 000 CFA","Rufisque, Sénégal","60000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-60000m-rufisque-5031888"
"1740033843-5023","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5077348_uploaded_image1_1733402261.jpg","250 000 000 CFA","Grand Yoff, Dakar, Sénégal","300","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-zone-de-captage-5077348"
"1740033850-5024","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5077353_uploaded_image1_1733402756.jpg","300 000 000 CFA","Grand Yoff, Dakar, Sénégal","500","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-500m-grand-yoff-5077353"
"1740033855-5025","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5077412_uploaded_image1_1733404880.jpg","20 000 000 CFA","Dakar Plateau, Dakar, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-cloture-300-m-a-somone-5077412"
"1740033860-5026","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5077474_uploaded_image1_1733406583.jpg","95 000 000 CFA","Ouest Foire, Dakar, Sénégal","205","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-205m-ouest-foire-5077474"
"1740033865-5027","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5077507_uploaded_image1_1733407192.jpg","40 000 000 CFA","Dakar, Sénégal","4190","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-4190m-dakar-5077507"
"1740033875-5028","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5028969_uploaded_image1_1730849730.jpg","36 500 000 CFA","Thies, Sénégal","2920 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-commercial-route-mboro-plage-5028969"
"1740033886-5029","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5028952_uploaded_image1_1730848677.jpg","2 950 000 CFA","Thies, Sénégal","200 m2","favorite_border","https://sn.coinafrique.com/annonce/terrains/terrain-200m-mboro-sur-mer-5028952"
"1740033893-5030","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5079066_uploaded_image1_1733482237.jpg","600 000 CFA","Thies, Sénégal","200","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-200m-thies-5079066"
"1740033900-5031","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5079215_uploaded_image1_1733487734.jpg","2 700 000 CFA","Mbour, Sénégal","300","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-22-lots-jumeles-a-sandiara-5079215"
"1740033906-5032","https://sn.coinafrique.com/categorie/terrains?page=006","https://images.coinafrique.com/thumb_5079229_uploaded_image1_1733488280.jpg","40 000 CFA","Mbour, Sénégal","17722 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-2-ha-position-sur-la-rn1-mbour-5079229"
"1740033928-5033","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5079233_uploaded_image1_1733488446.jpg","20 000 000 CFA","Mbao, Dakar, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-mbao-5079233"
"1740033932-5034","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5080288_uploaded_image1_1733532978.jpg","4 500 000 CFA","Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-lac-rose-5080288"
"1740033937-5035","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5080625_uploaded_image1_1733567633.jpg","200 000 000 CFA","Mamelles, Dakar, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-nue-a-la-cite-asecna-ouakam-5080625"
"1740033943-5036","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5080960_uploaded_image1_1733582667.jpg","20 000 000 CFA","Guediawaye, Dakar, Sénégal","202","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-202m-guediawaye-5080960"
"1740033950-5037","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5081004_uploaded_image1_1733584672.jpg","45 000 000 CFA","Ngaparou, Sénégal","800","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-800-m-ngaparou-5081004"
"1740033955-5038","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5081515_uploaded_image1_1733616310.jpg","75 000 000 CFA","Grand Yoff, Dakar, Sénégal","180","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-180-m-hlm-grand-yoff-5081515"
"1740033959-5039","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5082323_uploaded_image1_1733684462.jpg","Prix sur demande","Dakar, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-sebikotane-5082323"
"1740033965-5040","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5083250_uploaded_image1_1733744159.jpg","350 000 000 CFA","Ngaparou, Sénégal","10000 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-a-ngaparou-5083250"
"1740033972-5041","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5083324_uploaded_image1_1733746235.jpg","7 000 000 CFA","Mbour, Sénégal","225","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-225m-mbour-5083324"
"1740033975-5042","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5039899_uploaded_image1_1731414820.jpg","500 000 CFA","Thies, Sénégal","225","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-225m-a-hties-5039899"
"1740033982-5043","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5039928_uploaded_image1_1731415868.jpg","1 000 CFA","Thies, Sénégal","78000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-78000m-tassette-5039928"
"1740033987-5044","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5039942_uploaded_image1_1731416333.jpg","700 000 000 CFA","Ngaparou, Sénégal","10000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-1-ha-pieds-dans-leau-guereo-5039942"
"1740033992-5045","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5039963_uploaded_image1_1731416862.jpg","65 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-angle-parcelle-5039963"
"1740033997-5046","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5040099_uploaded_image1_1731421761.jpg","26 000 000 CFA","Thies, Sénégal","20000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-2-ha-a-notto-5040099"
"1740034002-5047","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5083651_uploaded_image1_1733760287.jpg","1 500 000 CFA","Toubab Dialao, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-yenne-kandam-5083651"
"1740034007-5048","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5084276_uploaded_image1_1733796479.jpg","30 000 CFA","Ngaparou, Sénégal","10000 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-1ha-ngaparou-5084276"
"1740034015-5049","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5084816_uploaded_image1_1733827150.jpg","Prix sur demande","Rufisque, Sénégal","160 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-a-ndiaye-lo-tf-global-et-tf-individuel-5084816"
"1740034019-5050","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5085058_uploaded_image1_1733834432.jpg","13 000 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-de-150m-a-keur-massar-5085058"
"1740034026-5051","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5085112_uploaded_image1_1733836053.jpg","5 500 000 CFA","Diamniadio, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150-diamniadio-5085112"
"1740034031-5052","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5085124_uploaded_image1_1733836404.jpg","2 500 000 CFA","Toubab Dialao, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-toubab-dialao-5085124"
"1740034035-5053","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5045499_uploaded_image1_1731675092.jpg","4 500 000 CFA","Thies, Sénégal","180","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-180m-thies-5045499"
"1740034040-5054","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5045503_uploaded_image1_1731675195.jpg","18 000 000 CFA","Keur Massar, Sénégal","160","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-160m-keur-massar-5045503"
"1740034045-5055","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5051543_uploaded_image1_1732020619.jpg","3 200 000 CFA","Lac rose, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-5051543"
"1740034050-5056","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5042511_uploaded_image1_1731525173.jpg","1 500 000 CFA","Point E, Dakar, Sénégal","397","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-397m-point-e-5042511"
"1740034056-5057","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5085871_uploaded_image1_1733872211.jpg","13 000 000 CFA","Toubab Dialao, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5085871"
"1740034061-5058","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5086410_uploaded_image1_1733912066.jpg","6 000 000 CFA","Mbour, Sénégal","300","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-5086410"
"1740034067-5059","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5086415_uploaded_image1_1733912213.jpg","2 500 000 CFA","Dakar, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-dakar-5086415"
"1740034073-5060","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5086513_uploaded_image1_1733914752.jpg","4 500 000 CFA","Thies, Sénégal","180","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-180-thies-5086513"
"1740034078-5061","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5054692_uploaded_image1_1732188022.jpg","9 000 000 CFA","Rufisque, Sénégal","162","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-162m-rufisque-5054692"
"1740034085-5062","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5086661_uploaded_image1_1733918764.jpg","4 000 000 CFA","Rufisque, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-rufisque-5086661"
"1740034092-5063","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5043698_uploaded_image1_1731587994.jpg","2 078 000 000 CFA","Almadies, Dakar, Sénégal","2078","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-2078m2-almadies-5043698"
"1740034096-5064","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5088412_uploaded_image1_1734004227.jpg","15 000 000 CFA","Rufisque, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-sangalkam-5088412"
"1740034104-5065","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5088783_uploaded_image1_1734017067.jpg","10 000 000 CFA","Mbao, Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-mbao-5088783"
"1740034109-5066","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5089035_uploaded_image1_1734025304.jpg","2 000 000 000 CFA","HLM, Dakar, Sénégal","8641","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-8641-m-hlm-5089035"
"1740034112-5067","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5089044_uploaded_image1_1734025632.jpg","600 000 000 CFA","HLM, Dakar, Sénégal","2200","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-2200-m-hlm-5089044"
"1740034115-5068","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5090178_uploaded_image1_1734090542.jpg","600 000 CFA","Thies, Sénégal","225","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-225-thies-5090178"
"1740034122-5069","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5090348_uploaded_image1_1734096168.jpg","18 000 000 CFA","Rufisque, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-la-cite-mtoa-de-zac-mbao-5090348"
"1740034127-5070","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5091550_uploaded_image1_1734172623.jpg","5 500 000 CFA","Mbour, Sénégal","","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-nguekhokh-5091550"
"1740034132-5071","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5052861_uploaded_image1_1732097210.7.jpeg","23 000 000 CFA","Mbao, Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-petit-mbao-5052861"
"1740034138-5072","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5052866_uploaded_image1_1732097410.99.jpeg","14 000 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-keur-massar-5052866"
"1740034145-5073","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5092833_uploaded_image1_1734269834.jpg","15 000 000 CFA","Dakar, Sénégal","160 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-160m-avec-installation-solaire-et-1-chambre-a-niague-5092833"
"1740034149-5074","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5092948_uploaded_image1_1734279017.jpg","19 800 CFA","Mbour, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-somone-5092948"
"1740034155-5075","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5094403_uploaded_image1_1734363409.jpg","3 000 000 CFA","Lac rose, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-lac-rose-5094403"
"1740034161-5076","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5051950_uploaded_image1_1732038959.jpg","2 500 000 CFA","Toubab Dialao, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-yene-5051950"
"1740034166-5077","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5094816_uploaded_image1_1734380071.jpg","10 500 000 000 CFA","Rufisque, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-ngalam-5094816"
"1740034171-5078","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5094826_uploaded_image1_1734380527.jpg","10 500 000 000 CFA","Rufisque, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-rufisque-5094826"
"1740034176-5079","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5094998_uploaded_image1_1734390635.jpg","20 000 000 CFA","Keur Massar, Sénégal","243","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-243-m-keur-massar-5094998"
"1740034181-5080","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5057020_uploaded_image1_1732300141.jpg","1 750 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","180 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-landou-5057020"
"1740034186-5081","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5096816_uploaded_image1_1734483535.jpg","192 800 000 CFA","Almadies, Dakar, Sénégal","241","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-241m-almadies-5096816"
"1740034191-5082","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5097316_uploaded_image1_1734517183.jpg","50 000 000 CFA","Mbour, Sénégal","25000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-2-5-hectare-a-mbodiene-5097316"
"1740034196-5083","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5097458_uploaded_image1_1734522497.76.jpeg","22 000 000 CFA","Mbao, Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-150m-zac-mbao-5097458"
"1740034202-5084","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5098138_uploaded_image1_1734551555.jpg","35 000 CFA","Mbour, Sénégal","10000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-1-lot-keur-gonde-5098138"
"1740034207-5085","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5098191_uploaded_image1_1734554974.jpg","3 000 000 CFA","Medina, Dakar, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-paki-ndiass-5098191"
"1740034211-5086","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5099447_uploaded_image1_1734624063.jpg","10 000 000 CFA","Mbour, Sénégal","300 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-ngerigne-5099447"
"1740034218-5087","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5100575_uploaded_image1_1734695524.jpg","26 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-zac-mbao-5100575"
"1740034223-5088","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5101348_uploaded_image1_1734729421.jpg","3 000 000 CFA","Lac rose, Sénégal","150","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-160-lots-deni-birame-ndao-5101348"
"1740034227-5089","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5101449_uploaded_image1_1734736874.jpg","28 000 000 CFA","Dakar, Sénégal","180 m2","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrain-180-m-almadies-2-5101449"
"1740034231-5090","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5055749_uploaded_image1_1732232944.jpg","320 000 000 CFA","Almadies, Dakar, Sénégal","380","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-380m-almadies-5055749"
"1740034235-5091","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5101942_uploaded_image1_1734781915.jpg","13 000 CFA","Thies, Sénégal","8240000","favorite_border2mois","https://sn.coinafrique.com/annonce/terrains/terrains-8240000m-thies-5101942"
"1740034241-5092","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5103115_uploaded_image2_1734879630.jpeg","12 000 000 CFA","Thies, Sénégal","340","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-340-m-thies-5103115"
"1740034246-5093","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5103856_uploaded_image1_1734943616.jpg","12 000 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-5103856"
"1740034251-5094","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5065639_uploaded_image1_1732793372.jpg","300 000 000 CFA","Almadies, Dakar, Sénégal","350 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-aux-almadies-5065639"
"1740034256-5095","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5104349_uploaded_image1_1734963553.jpg","15 000 000 CFA","Almadies 2, Dakar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-5104349"
"1740034269-5096","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5104456_uploaded_image1_1734968487.jpg","12 000 000 CFA","Rufisque, Sénégal","200","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-tivaouane-peulh-5104456"
"1740034273-5097","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5058971_uploaded_image1_1732435792.jpg","30 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-300-de-150m-keur-massar-5058971"
"1740034278-5098","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5105024_uploaded_image1_1734997134.jpg","35 000 CFA","Ngaparou, Sénégal","45000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-45000-m-ngaparou-5105024"
"1740034282-5099","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5105280_uploaded_image1_1735028161.jpg","7 500 000 CFA","Mbour, Sénégal","300 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-2-lots-popenguine-nouveau-sanctuaire-5105280"
"1740034288-5100","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5105759_uploaded_image1_1735053732.jpg","15 000 000 CFA","Dakar, Sénégal","200 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-tivaouane-peulh-5105759"
"1740034294-5101","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5105763_uploaded_image1_1735054005.jpg","105 000 CFA","Dakar, Sénégal","150 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-ndiaye-lo-5105763"
"1740034299-5102","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5107019_uploaded_image1_1735147986.jpg","7 500 000 CFA","Rufisque, Sénégal","165","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-1657-m-sebikotane-5107019"
"1740034306-5103","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5071307_uploaded_image1_1733137007.jpg","86 000 000 CFA","Dakar, Sénégal","385 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-385m-sipresse-5071307"
"1740034314-5104","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5107687_uploaded_image1_1735218470.jpg","1 493 100 000 CFA","Dakar, Sénégal","2133 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-cloturer-2133-m-avec-papier-titre-foncier-cite-ataya-sur-la-vdn-en-face-nord-foire-5107687"
"1740034318-5105","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5064101_uploaded_image1_1732707928.jpg","320 000 000 CFA","Almadies, Dakar, Sénégal","380","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-380m-almadies-5064101"
"1740034325-5106","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5107996_uploaded_image1_1735233145.jpg","5 500 000 CFA","Mbour, Sénégal","600 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-600-m-sinthiou-mbadane-5107996"
"1740034331-5107","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5066239_uploaded_image1_1732816831.jpg","330 000 000 CFA","Sacré-Coeur, Dakar, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-tf-sacre-coeur-1-5066239"
